name,url,query,tweet_volume,country
#يسقط_النقاب,http://twitter.com/search?q=%23%D9%8A%D8%B3%D9%82%D8%B7_%D8%A7%D9%84%D9%86%D9%82%D8%A7%D8%A8,%23%D9%8A%D8%B3%D9%82%D8%B7_%D8%A7%D9%84%D9%86%D9%82%D8%A7%D8%A8,42326.0,Kuwait
#صباح_Iلخير,http://twitter.com/search?q=%23%D8%B5%D8%A8%D8%A7%D8%AD_I%D9%84%D8%AE%D9%8A%D8%B1,%23%D8%B5%D8%A8%D8%A7%D8%AD_I%D9%84%D8%AE%D9%8A%D8%B1,27777.0,Kuwait
اليوم الخميس,http://twitter.com/search?q=%22%D8%A7%D9%84%D9%8A%D9%88%D9%85+%D8%A7%D9%84%D8%AE%D9%85%D9%8A%D8%B3%22,%22%D8%A7%D9%84%D9%8A%D9%88%D9%85+%D8%A7%D9%84%D8%AE%D9%85%D9%8A%D8%B3%22,18168.0,Kuwait
الاتحاد,http://twitter.com/search?q=%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF,%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF,56625.0,Kuwait
محمد,http://twitter.com/search?q=%D9%85%D8%AD%D9%85%D8%AF,%D9%85%D8%AD%D9%85%D8%AF,338836.0,Kuwait
Apple,http://twitter.com/search?q=Apple,Apple,399886.0,Kuwait
Pokémon,http://twitter.com/search?q=Pok%C3%A9mon,Pok%C3%A9mon,155698.0,Kuwait
سليمان,http://twitter.com/search?q=%D8%B3%D9%84%D9%8A%D9%85%D8%A7%D9%86,%D8%B3%D9%84%D9%8A%D9%85%D8%A7%D9%86,11024.0,Kuwait
Carl,http://twitter.com/search?q=Carl,Carl,38068.0,South Africa
Angela,http://twitter.com/search?q=Angela,Angela,32576.0,South Africa
Tyson,http://twitter.com/search?q=Tyson,Tyson,13617.0,South Africa
Natalie,http://twitter.com/search?q=Natalie,Natalie,34254.0,South Africa
Chuck,http://twitter.com/search?q=Chuck,Chuck,18411.0,South Africa
Charlie,http://twitter.com/search?q=Charlie,Charlie,52746.0,South Africa
John Wick,http://twitter.com/search?q=%22John+Wick%22,%22John+Wick%22,33861.0,South Africa
Matrix,http://twitter.com/search?q=Matrix,Matrix,273206.0,South Africa
Eddie,http://twitter.com/search?q=Eddie,Eddie,27278.0,South Africa
Jack,http://twitter.com/search?q=Jack,Jack,140860.0,South Africa
Calvin,http://twitter.com/search?q=Calvin,Calvin,325041.0,South Africa
#reschedule_datesheetuhs,http://twitter.com/search?q=%23reschedule_datesheetuhs,%23reschedule_datesheetuhs,34932.0,Pakistan
Iran,http://twitter.com/search?q=Iran,Iran,63550.0,Pakistan
May Allah,http://twitter.com/search?q=%22May+Allah%22,%22May+Allah%22,19083.0,Pakistan
Youtuber,http://twitter.com/search?q=Youtuber,Youtuber,43956.0,Pakistan
Baekhyun,http://twitter.com/search?q=Baekhyun,Baekhyun,118426.0,Pakistan
Rest In Peace,http://twitter.com/search?q=%22Rest+In+Peace%22,%22Rest+In+Peace%22,45047.0,Pakistan
MS Dhoni,http://twitter.com/search?q=%22MS+Dhoni%22,%22MS+Dhoni%22,24336.0,Pakistan
Emerald,http://twitter.com/search?q=Emerald,Emerald,12314.0,Pakistan
Jazz,http://twitter.com/search?q=Jazz,Jazz,28606.0,Pakistan
iPhone 12,http://twitter.com/search?q=%22iPhone+12%22,%22iPhone+12%22,64889.0,Pakistan
Journalist,http://twitter.com/search?q=Journalist,Journalist,46080.0,Pakistan
Megan,http://twitter.com/search?q=Megan,Megan,522285.0,Pakistan
Nani,http://twitter.com/search?q=Nani,Nani,31634.0,Pakistan
Park Jimin,http://twitter.com/search?q=%22Park+Jimin%22,%22Park+Jimin%22,109627.0,Pakistan
hoseok,http://twitter.com/search?q=hoseok,hoseok,265862.0,Pakistan
Inna,http://twitter.com/search?q=Inna,Inna,11663.0,Pakistan
gill,http://twitter.com/search?q=gill,gill,28865.0,Pakistan
Syria,http://twitter.com/search?q=Syria,Syria,18137.0,Pakistan
Chahal,http://twitter.com/search?q=Chahal,Chahal,14541.0,Pakistan
#btsdiscography,http://twitter.com/search?q=%23btsdiscography,%23btsdiscography,32644.0,Ecuador
#btsdivine,http://twitter.com/search?q=%23btsdivine,%23btsdivine,32938.0,Ecuador
#btsdiamond,http://twitter.com/search?q=%23btsdiamond,%23btsdiamond,34673.0,Ecuador
#3JIsBack,http://twitter.com/search?q=%233JIsBack,%233JIsBack,330783.0,Ecuador
Vogue,http://twitter.com/search?q=Vogue,Vogue,36167.0,Ecuador
Baekhyun,http://twitter.com/search?q=Baekhyun,Baekhyun,118300.0,Ecuador
Araujo,http://twitter.com/search?q=Araujo,Araujo,14282.0,Ecuador
3J BEST SUB-UNIT,http://twitter.com/search?q=%223J+BEST+SUB-UNIT%22,%223J+BEST+SUB-UNIT%22,131168.0,Ecuador
México,http://twitter.com/search?q=M%C3%A9xico,M%C3%A9xico,403168.0,Ecuador
Forbes,http://twitter.com/search?q=Forbes,Forbes,42180.0,Ecuador
Américas,http://twitter.com/search?q=Am%C3%A9ricas,Am%C3%A9ricas,19541.0,Ecuador
John Wick,http://twitter.com/search?q=%22John+Wick%22,%22John+Wick%22,33821.0,Ecuador
Reagan,http://twitter.com/search?q=Reagan,Reagan,13069.0,Ecuador
Nadia,http://twitter.com/search?q=Nadia,Nadia,18081.0,Ecuador
Jasmine,http://twitter.com/search?q=Jasmine,Jasmine,27032.0,Ecuador
Jeon Jungkook,http://twitter.com/search?q=%22Jeon+Jungkook%22,%22Jeon+Jungkook%22,121258.0,Ecuador
Sergio Ramírez,http://twitter.com/search?q=%22Sergio+Ram%C3%ADrez%22,%22Sergio+Ram%C3%ADrez%22,12310.0,Ecuador
Novak Djokovic,http://twitter.com/search?q=%22Novak+Djokovic%22,%22Novak+Djokovic%22,10121.0,Ecuador
Iglesias,http://twitter.com/search?q=Iglesias,Iglesias,26135.0,Ecuador
#محمد_ابن_الذيب,http://twitter.com/search?q=%23%D9%85%D8%AD%D9%85%D8%AF_%D8%A7%D8%A8%D9%86_%D8%A7%D9%84%D8%B0%D9%8A%D8%A8,%23%D9%85%D8%AD%D9%85%D8%AF_%D8%A7%D8%A8%D9%86_%D8%A7%D9%84%D8%B0%D9%8A%D8%A8,11073.0,Qatar
Egypt,http://twitter.com/search?q=Egypt,Egypt,22917.0,Qatar
Alex,http://twitter.com/search?q=Alex,Alex,207524.0,Qatar
Kabul,http://twitter.com/search?q=Kabul,Kabul,160156.0,Qatar
hobi,http://twitter.com/search?q=hobi,hobi,247766.0,Qatar
FIFA,http://twitter.com/search?q=FIFA,FIFA,58436.0,Qatar
China,http://twitter.com/search?q=China,China,284550.0,Qatar
England,http://twitter.com/search?q=England,England,117884.0,Qatar
Iran,http://twitter.com/search?q=Iran,Iran,63550.0,Qatar
امين اللهم,http://twitter.com/search?q=%22%D8%A7%D9%85%D9%8A%D9%86+%D8%A7%D9%84%D9%84%D9%87%D9%85%22,%22%D8%A7%D9%85%D9%8A%D9%86+%D8%A7%D9%84%D9%84%D9%87%D9%85%22,59614.0,Qatar
Liverpool,http://twitter.com/search?q=Liverpool,Liverpool,35978.0,Qatar
Russia,http://twitter.com/search?q=Russia,Russia,76453.0,Qatar
May Allah,http://twitter.com/search?q=%22May+Allah%22,%22May+Allah%22,19083.0,Qatar
Middle East,http://twitter.com/search?q=%22Middle+East%22,%22Middle+East%22,19005.0,Qatar
Nigeria,http://twitter.com/search?q=Nigeria,Nigeria,82793.0,Qatar
Ruto,http://twitter.com/search?q=Ruto,Ruto,21998.0,Qatar
Trump,http://twitter.com/search?q=Trump,Trump,608046.0,Qatar
السيسي,http://twitter.com/search?q=%D8%A7%D9%84%D8%B3%D9%8A%D8%B3%D9%8A,%D8%A7%D9%84%D8%B3%D9%8A%D8%B3%D9%8A,18205.0,Qatar
ايران,http://twitter.com/search?q=%D8%A7%D9%8A%D8%B1%D8%A7%D9%86,%D8%A7%D9%8A%D8%B1%D8%A7%D9%86,80803.0,Qatar
World Cup,http://twitter.com/search?q=%22World+Cup%22,%22World+Cup%22,104563.0,Qatar
Jesus,http://twitter.com/search?q=Jesus,Jesus,216225.0,Qatar
عمان,http://twitter.com/search?q=%D8%B9%D9%85%D8%A7%D9%86,%D8%B9%D9%85%D8%A7%D9%86,44873.0,Qatar
الامارات,http://twitter.com/search?q=%D8%A7%D9%84%D8%A7%D9%85%D8%A7%D8%B1%D8%A7%D8%AA,%D8%A7%D9%84%D8%A7%D9%85%D8%A7%D8%B1%D8%A7%D8%AA,95962.0,Qatar
Israel,http://twitter.com/search?q=Israel,Israel,101929.0,Qatar
Matrix,http://twitter.com/search?q=Matrix,Matrix,273206.0,Belgium
Berserk,http://twitter.com/search?q=Berserk,Berserk,28699.0,Belgium
Kung,http://twitter.com/search?q=Kung,Kung,123158.0,Belgium
hobi,http://twitter.com/search?q=hobi,hobi,247766.0,Belgium
Martinez,http://twitter.com/search?q=Martinez,Martinez,32033.0,Belgium
jennie,http://twitter.com/search?q=jennie,jennie,604426.0,Belgium
John Wick,http://twitter.com/search?q=%22John+Wick%22,%22John+Wick%22,33861.0,Belgium
Zara,http://twitter.com/search?q=Zara,Zara,24290.0,Belgium
Epic,http://twitter.com/search?q=Epic,Epic,83321.0,Belgium
Apex,http://twitter.com/search?q=Apex,Apex,161095.0,Belgium
Patrick,http://twitter.com/search?q=Patrick,Patrick,74624.0,Belgium
#klartext,http://twitter.com/search?q=%23klartext,%23klartext,10659.0,Austria
#Pimmelgate,http://twitter.com/search?q=%23Pimmelgate,%23Pimmelgate,19499.0,Austria
Laschet,http://twitter.com/search?q=Laschet,Laschet,40330.0,Austria
#Matrix,http://twitter.com/search?q=%23Matrix,%23Matrix,34804.0,Austria
Maske,http://twitter.com/search?q=Maske,Maske,31622.0,Austria
Ungeimpfte,http://twitter.com/search?q=Ungeimpfte,Ungeimpfte,13400.0,Austria
Marathon,http://twitter.com/search?q=Marathon,Marathon,13579.0,Austria
hobi,http://twitter.com/search?q=hobi,hobi,247632.0,Austria
Ivermectin,http://twitter.com/search?q=Ivermectin,Ivermectin,105954.0,Austria
Baekhyun,http://twitter.com/search?q=Baekhyun,Baekhyun,118363.0,Austria
Trailer,http://twitter.com/search?q=Trailer,Trailer,209929.0,Austria
Paris,http://twitter.com/search?q=Paris,Paris,134368.0,Austria
#HospitalPlaylistS2Ep11,http://twitter.com/search?q=%23HospitalPlaylistS2Ep11,%23HospitalPlaylistS2Ep11,71640.0,Malaysia
#NCTzenSelcaDay,http://twitter.com/search?q=%23NCTzenSelcaDay,%23NCTzenSelcaDay,552309.0,Malaysia
Baekhyun,http://twitter.com/search?q=Baekhyun,Baekhyun,118363.0,Malaysia
#Thunderous6thWin,http://twitter.com/search?q=%23Thunderous6thWin,%23Thunderous6thWin,221706.0,Malaysia
#astarvocalistjunkyuday,http://twitter.com/search?q=%23astarvocalistjunkyuday,%23astarvocalistjunkyuday,152508.0,Malaysia
#3JIsBack,http://twitter.com/search?q=%233JIsBack,%233JIsBack,330809.0,Malaysia
jaehyun,http://twitter.com/search?q=jaehyun,jaehyun,304911.0,Malaysia
BTOB,http://twitter.com/search?q=BTOB,BTOB,180008.0,Malaysia
THUNDEROUS SO SSIX,http://twitter.com/search?q=%22THUNDEROUS+SO+SSIX%22,%22THUNDEROUS+SO+SSIX%22,103609.0,Malaysia
come and join the outsider,http://twitter.com/search?q=%22come+and+join+the+outsider%22,%22come+and+join+the+outsider%22,11966.0,Malaysia
DEAREST MAKNAE CHANWOO,http://twitter.com/search?q=%22DEAREST+MAKNAE+CHANWOO%22,%22DEAREST+MAKNAE+CHANWOO%22,57588.0,Malaysia
jennie kim,http://twitter.com/search?q=%22jennie+kim%22,%22jennie+kim%22,203596.0,Malaysia
yuta,http://twitter.com/search?q=yuta,yuta,116839.0,Malaysia
Puan,http://twitter.com/search?q=Puan,Puan,21304.0,Malaysia
Calvin Klein,http://twitter.com/search?q=%22Calvin+Klein%22,%22Calvin+Klein%22,313003.0,Malaysia
Sabrina,http://twitter.com/search?q=Sabrina,Sabrina,69673.0,Malaysia
shopee mss,http://twitter.com/search?q=%22shopee+mss%22,%22shopee+mss%22,316248.0,Malaysia
jongin,http://twitter.com/search?q=jongin,jongin,38685.0,Malaysia
hobi,http://twitter.com/search?q=hobi,hobi,247692.0,Malaysia
hyuna,http://twitter.com/search?q=hyuna,hyuna,45436.0,Malaysia
John Wick,http://twitter.com/search?q=%22John+Wick%22,%22John+Wick%22,33861.0,Malaysia
0X1LOVESONG REMIX TOMORROW,http://twitter.com/search?q=%220X1LOVESONG+REMIX+TOMORROW%22,%220X1LOVESONG+REMIX+TOMORROW%22,10116.0,Malaysia
ITZY GETTIN LOCO,http://twitter.com/search?q=%22ITZY+GETTIN+LOCO%22,%22ITZY+GETTIN+LOCO%22,34046.0,Malaysia
iPhone 14,http://twitter.com/search?q=%22iPhone+14%22,%22iPhone+14%22,51423.0,Malaysia
Celine,http://twitter.com/search?q=Celine,Celine,147920.0,Malaysia
9.9 Sale,http://twitter.com/search?q=%229.9+Sale%22,%229.9+Sale%22,71475.0,Malaysia
Razor,http://twitter.com/search?q=Razor,Razor,91950.0,Malaysia
Azan,http://twitter.com/search?q=Azan,Azan,13631.0,Malaysia
ayato,http://twitter.com/search?q=ayato,ayato,14354.0,Malaysia
Blues Clues,http://twitter.com/search?q=%22Blues+Clues%22,%22Blues+Clues%22,124057.0,Malaysia
Jung Hoseok,http://twitter.com/search?q=%22Jung+Hoseok%22,%22Jung+Hoseok%22,63788.0,Malaysia
Park Jimin,http://twitter.com/search?q=%22Park+Jimin%22,%22Park+Jimin%22,109588.0,Malaysia
Missing You,http://twitter.com/search?q=%22Missing+You%22,%22Missing+You%22,57972.0,Malaysia
A.C.E,http://twitter.com/search?q=A.C.E,A.C.E,90943.0,Malaysia
THEY DID,http://twitter.com/search?q=%22THEY+DID%22,%22THEY+DID%22,272633.0,Malaysia
BE AMAZING LIKE ANYONE ELSE,http://twitter.com/search?q=%22BE+AMAZING+LIKE+ANYONE+ELSE%22,%22BE+AMAZING+LIKE+ANYONE+ELSE%22,10772.0,Malaysia
Jessi,http://twitter.com/search?q=Jessi,Jessi,28920.0,Malaysia
Kevin,http://twitter.com/search?q=Kevin,Kevin,104868.0,Malaysia
taeyong,http://twitter.com/search?q=taeyong,taeyong,134971.0,Malaysia
Morpheus,http://twitter.com/search?q=Morpheus,Morpheus,15121.0,Malaysia
ATEEZ COMEBACK,http://twitter.com/search?q=%22ATEEZ+COMEBACK%22,%22ATEEZ+COMEBACK%22,32360.0,Malaysia
Ronaldo,http://twitter.com/search?q=Ronaldo,Ronaldo,159174.0,Malaysia
#btsdiscography,http://twitter.com/search?q=%23btsdiscography,%23btsdiscography,32644.0,Guatemala
#btsdiamond,http://twitter.com/search?q=%23btsdiamond,%23btsdiamond,34673.0,Guatemala
#btsdivine,http://twitter.com/search?q=%23btsdivine,%23btsdivine,32938.0,Guatemala
#3JIsBack,http://twitter.com/search?q=%233JIsBack,%233JIsBack,330783.0,Guatemala
#RMDayConEntel,http://twitter.com/search?q=%23RMDayConEntel,%23RMDayConEntel,38592.0,Guatemala
Nicaragua,http://twitter.com/search?q=Nicaragua,Nicaragua,27811.0,Guatemala
Matrix,http://twitter.com/search?q=Matrix,Matrix,272744.0,Guatemala
México,http://twitter.com/search?q=M%C3%A9xico,M%C3%A9xico,402886.0,Guatemala
Honduras,http://twitter.com/search?q=Honduras,Honduras,36464.0,Guatemala
Griezmann,http://twitter.com/search?q=Griezmann,Griezmann,18193.0,Guatemala
Pistas de Blue,http://twitter.com/search?q=%22Pistas+de+Blue%22,%22Pistas+de+Blue%22,11362.0,Guatemala
Corea,http://twitter.com/search?q=Corea,Corea,68083.0,Guatemala
Congreso,http://twitter.com/search?q=Congreso,Congreso,98870.0,Guatemala
Panamá,http://twitter.com/search?q=Panam%C3%A1,Panam%C3%A1,48501.0,Guatemala
John Wick,http://twitter.com/search?q=%22John+Wick%22,%22John+Wick%22,33821.0,Guatemala
The Wanted,http://twitter.com/search?q=%22The+Wanted%22,%22The+Wanted%22,179822.0,Guatemala
Canadá,http://twitter.com/search?q=Canad%C3%A1,Canad%C3%A1,234502.0,Guatemala
Kylie,http://twitter.com/search?q=Kylie,Kylie,78178.0,Guatemala
Djokovic,http://twitter.com/search?q=Djokovic,Djokovic,29178.0,Guatemala
Keanu Reeves,http://twitter.com/search?q=%22Keanu+Reeves%22,%22Keanu+Reeves%22,32102.0,Guatemala
Yankees,http://twitter.com/search?q=Yankees,Yankees,41732.0,Guatemala
Lana,http://twitter.com/search?q=Lana,Lana,60938.0,Guatemala
Pfizer,http://twitter.com/search?q=Pfizer,Pfizer,179458.0,Guatemala
Sergio Ramírez,http://twitter.com/search?q=%22Sergio+Ram%C3%ADrez%22,%22Sergio+Ram%C3%ADrez%22,12305.0,Guatemala
Departamento,http://twitter.com/search?q=Departamento,Departamento,22395.0,Guatemala
Lorde,http://twitter.com/search?q=Lorde,Lorde,22629.0,Guatemala
#انقذوا_دانه_المساعيد,http://twitter.com/search?q=%23%D8%A7%D9%86%D9%82%D8%B0%D9%88%D8%A7_%D8%AF%D8%A7%D9%86%D9%87_%D8%A7%D9%84%D9%85%D8%B3%D8%A7%D8%B9%D9%8A%D8%AF,%23%D8%A7%D9%86%D9%82%D8%B0%D9%88%D8%A7_%D8%AF%D8%A7%D9%86%D9%87_%D8%A7%D9%84%D9%85%D8%B3%D8%A7%D8%B9%D9%8A%D8%AF,36071.0,Oman
اليوم الخميس,http://twitter.com/search?q=%22%D8%A7%D9%84%D9%8A%D9%88%D9%85+%D8%A7%D9%84%D8%AE%D9%85%D9%8A%D8%B3%22,%22%D8%A7%D9%84%D9%8A%D9%88%D9%85+%D8%A7%D9%84%D8%AE%D9%85%D9%8A%D8%B3%22,18149.0,Oman
محمد,http://twitter.com/search?q=%D9%85%D8%AD%D9%85%D8%AF,%D9%85%D8%AD%D9%85%D8%AF,338836.0,Oman
الهلال,http://twitter.com/search?q=%D8%A7%D9%84%D9%87%D9%84%D8%A7%D9%84,%D8%A7%D9%84%D9%87%D9%84%D8%A7%D9%84,64725.0,Oman
Messi,http://twitter.com/search?q=Messi,Messi,128469.0,Oman
تويتر,http://twitter.com/search?q=%D8%AA%D9%88%D9%8A%D8%AA%D8%B1,%D8%AA%D9%88%D9%8A%D8%AA%D8%B1,75184.0,Oman
الرياض,http://twitter.com/search?q=%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6,%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6,182175.0,Oman
أمريكا,http://twitter.com/search?q=%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D8%A7,%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D8%A7,40727.0,Oman
ابراهيم,http://twitter.com/search?q=%D8%A7%D8%A8%D8%B1%D8%A7%D9%87%D9%8A%D9%85,%D8%A7%D8%A8%D8%B1%D8%A7%D9%87%D9%8A%D9%85,35135.0,Oman
Afghanistan,http://twitter.com/search?q=Afghanistan,Afghanistan,483513.0,Oman
Taliban,http://twitter.com/search?q=Taliban,Taliban,446402.0,Oman
أحمد,http://twitter.com/search?q=%D8%A3%D8%AD%D9%85%D8%AF,%D8%A3%D8%AD%D9%85%D8%AF,83815.0,Oman
namjoon,http://twitter.com/search?q=namjoon,namjoon,239120.0,Oman
كره القدم,http://twitter.com/search?q=%22%D9%83%D8%B1%D9%87+%D8%A7%D9%84%D9%82%D8%AF%D9%85%22,%22%D9%83%D8%B1%D9%87+%D8%A7%D9%84%D9%82%D8%AF%D9%85%22,10170.0,Oman
